,default,student,balance,income
4281,No,Yes,604.055091635501,21187.7105609043
4282,No,Yes,1503.9727209424,14661.8318983141
4283,No,No,1546.76052584633,32928.6361255712
4284,No,Yes,1027.86106974252,14322.0883601209
4285,No,No,1555.83618423158,30110.9602923828
4286,No,No,668.3980286378,38637.4338847191
4287,No,No,1243.45134821097,41184.8989068281
4288,No,No,59.1324986388108,34162.2352560831
4289,No,Yes,1924.55977546273,8097.91797528429
4290,No,No,198.385707995449,37085.6037122098
4291,No,No,1556.19419401156,26905.5807480981
4292,Yes,No,1672.50606273916,66466.460890915
4293,No,No,418.299642765707,49670.02198153
4294,No,No,355.359646122681,65798.9200344516
4295,No,Yes,550.381055833744,20322.7686347979
4296,No,No,954.598167759023,50139.0929900909
4297,No,No,630.230741457689,49059.2627644256
4298,No,No,634.696104527899,32594.6922349326
4299,No,No,0,36886.9862572698
4300,Yes,No,1588.52620557925,38014.5688450189
4301,Yes,Yes,1740.76830587972,18161.2440790232
4302,No,No,659.75081505078,50536.9009715526
4303,No,Yes,831.241934194458,13702.9999252162
4304,No,No,645.591636551786,44402.1062312719
4305,No,Yes,325.282819884072,15644.241969999
4306,No,No,756.433468623078,33296.5671206744
4307,No,No,709.617220538757,34624.8357471742
4308,No,No,1336.36324569324,22245.5125152231
4309,No,No,883.233753978824,32310.7450219943
4310,No,No,1262.16841196536,29545.5002108332
4311,No,No,170.070917002394,27005.5771185451
4312,No,Yes,913.276157564341,20446.2030006723
4313,No,No,1883.20020660212,47438.2557139199
4314,No,Yes,770.105538487904,15284.719925954
4315,No,No,812.083886904557,41821.2997786732
4316,No,No,0,30049.1002617945
4317,No,Yes,1415.19882255962,16737.5187114242
4318,No,No,786.641008454562,57704.644609212
4319,Yes,Yes,2038.54315996182,12181.902584317
4320,No,Yes,916.536936849813,20130.9152577
4321,Yes,No,1658.96768927915,38204.1226198861
4322,No,Yes,996.543862160796,16995.6604049481
4323,No,No,1306.77057329409,56640.6340336077
4324,No,Yes,778.853871913263,16007.4569754174
4325,No,No,340.999798019847,48058.3831830102
4326,No,No,1153.02130969969,20586.2781092411
4327,No,No,1714.18602954936,52779.0888169049
4328,No,No,625.531922916042,46026.4879077479
4329,No,No,1064.08717221108,34677.9317899044
4330,No,No,959.482038937641,31357.4463317624
4331,No,No,1656.17327163556,41133.1268472153
4332,No,Yes,1305.10445258064,20573.5538687732
4333,No,No,1080.18577692773,38398.8660985364
4334,No,No,1243.32651840828,41639.6803816334
4335,No,No,1058.05879623197,27196.2585787855
4336,No,Yes,1497.36480871339,10576.3414807282
4337,No,No,874.031434043843,39664.9361264591
4338,No,Yes,672.358163240043,24495.0376192773
4339,No,Yes,1256.61487000808,22493.5012611123
4340,No,No,74.5334251957576,19146.2456270511
4341,No,No,260.339935694837,34932.4937627442
4342,No,No,670.422582334202,53666.1923387936
4343,No,No,371.921784701252,41099.7724418194
4344,Yes,No,1823.40410518463,14664.1381225121
4345,No,Yes,439.581726628727,17823.501942841
4346,No,No,445.829287617145,42343.8006824259
4347,No,No,0,50559.470747056
4348,No,No,1375.38495384183,47099.2068738094
4349,No,Yes,1868.54007230747,20489.5981077627
4350,No,No,1430.57687000073,44104.9589155541
4351,No,No,0,49792.7572585251
4352,No,No,126.558594574605,69541.9485970211
4353,No,No,929.755400626855,30908.8981998424
4354,No,No,18.904202687713,35590.2325848995
4355,No,No,1269.2905749073,43581.1988403355
4356,No,No,378.445644033206,30562.0955174959
4357,No,Yes,1380.08752574482,19245.8326918502
4358,No,No,792.356871704534,39911.4272279602
4359,No,No,608.958315930244,24975.6464069233
4360,No,Yes,385.69826231499,18352.4362518163
4361,No,Yes,1165.89551137885,14969.287247901
4362,No,No,1275.49530305434,40026.2859538126
4363,No,No,606.581004829702,32497.4488581538
4364,Yes,No,1598.02083082886,39163.3610556876
4365,No,No,541.996802547945,43873.289405485
4366,No,No,48.2656403155554,32081.0922978199
4367,No,No,1060.97292028918,37410.3763831821
4368,No,Yes,973.514710211862,20770.4840331544
4369,No,No,310.495919327847,47427.3290910962
4370,No,Yes,728.467137692598,15958.7470001168
4371,No,Yes,1836.78008641535,15422.2321631999
4372,No,No,685.3419782018,51856.890980685
4373,No,No,872.151841558757,40524.3387449511
4374,No,No,663.095887703947,32756.2599089523
4375,No,Yes,810.668587280614,19925.7437697109
4376,No,No,646.081240203633,36686.9594469989
4377,No,No,789.00070567225,35798.472637862
4378,No,Yes,1567.21198212064,15877.7864757816
4379,No,Yes,645.36685722913,17878.3643114477
4380,No,No,215.75271922503,22254.5891732126
4381,No,No,1388.81659047311,35460.8012411956
4382,No,No,196.374008280193,57397.277202827
4383,No,No,1603.66522270643,25802.303467605
4384,No,No,230.220394093858,28930.2545205789
4385,No,No,212.36136845208,32283.405306208
4386,No,Yes,636.898809515342,23005.575945443
4387,No,No,807.219216290949,42138.6530736505
4388,No,No,791.663341774579,48127.6261396151
4389,No,No,1019.21535840238,52089.6446283697
4390,No,No,465.522214212983,30792.8835943144
4391,No,No,1231.50621054989,35068.7907373395
4392,No,No,278.877902520137,37188.6683650846
4393,No,No,0,36584.7569962462
4394,No,No,884.660671550052,35324.0202172327
4395,No,Yes,412.160788336474,17679.5217697791
4396,No,Yes,469.425632910345,14647.0022693022
4397,No,Yes,306.041314131214,13190.8322602958
4398,No,No,709.738287402227,46363.3436703512
4399,No,Yes,1306.4830309386,13984.7852630212
4400,No,No,152.50300740836,39502.8367966927
4401,No,No,474.829219137666,41288.8291033446
4402,Yes,No,1723.18721476173,43143.1644908776
4403,No,No,636.309343984964,50040.4197931458
4404,No,No,472.633228937598,41257.3860294191
4405,No,Yes,724.437846238017,15835.6275220604
4406,No,No,826.981750400875,35426.1807962439
4407,No,No,755.356991705821,53091.5152898842
4408,No,No,382.962697242854,43645.9477878306
4409,No,Yes,1473.63371289165,17816.6208536902
4410,No,No,671.061359639164,35689.1118739108
4411,No,No,1451.17947567421,53556.5521032807
4412,No,No,630.608540429953,52491.5586737334
4413,No,Yes,414.80645089261,18832.0342148101
4414,No,No,857.582361058953,54372.8941872866
4415,No,No,1078.48346006262,40944.2697839083
4416,No,Yes,1327.86416271289,11020.9064258435
4417,No,No,0,36708.3573405233
4418,No,No,0,45201.1287123812
4419,No,Yes,1221.81375636032,12603.3028574264
4420,No,Yes,953.85848181184,18121.1133574643
4421,No,No,416.128286440287,21960.6245554699
4422,No,Yes,969.784159054437,21412.6009801252
4423,Yes,Yes,2182.34895374804,22037.8596945121
4424,No,Yes,1777.68565079089,21573.9000171012
4425,No,Yes,944.8328467186,23323.8227309825
4426,No,No,581.423169475544,44600.6627973171
4427,No,Yes,792.855972361212,8699.5983434718
4428,No,Yes,524.760633586772,14154.9134748808
4429,No,No,175.167760833609,53019.4230127665
4430,No,No,1096.07775578352,30374.8347206174
4431,No,No,938.846004261055,40914.2282285304
4432,No,Yes,629.213189509353,16007.6929485013
4433,No,No,176.596945808558,48957.7563824849
4434,No,No,486.652639922064,30838.629697034
4435,No,Yes,758.309662741287,12662.1260038181
4436,No,Yes,1614.14163797244,11334.2924739847
4437,No,No,0,26394.5453626774
4438,No,Yes,925.947058262368,14258.2674251906
4439,No,Yes,246.081818997006,20046.7724578198
4440,No,Yes,1521.17239555469,18149.8861866188
4441,No,No,1353.26492393312,43888.8830574219
4442,No,No,341.769250192687,41662.7426108218
4443,No,Yes,816.443608151587,19141.7302065139
4444,No,No,142.614404811541,34695.1158879329
4445,No,Yes,714.549612788089,13431.8416509003
4446,No,Yes,0,13911.4412816929
4447,No,No,0,45334.8393330862
4448,No,Yes,1237.45472270608,20660.4693787312
4449,No,No,577.49347668941,39015.4168357708
4450,No,Yes,875.670060915039,18687.0451725029
4451,No,No,1329.09676232805,60321.6132109193
4452,No,No,493.533675003618,49735.5676052008
4453,No,No,309.27068081804,42226.65131333
4454,No,No,1230.42425584871,51716.7399008311
4455,No,No,1024.32637691556,33832.4896292671
4456,No,Yes,1264.64988701795,23852.642260934
4457,Yes,No,1889.59918976304,48956.1715885681
4458,No,Yes,1135.01076743719,24005.0051043532
4459,No,No,1624.95646496252,47574.5597163584
4460,No,No,1168.1673080252,17198.9835593493
4461,No,No,661.602025255988,43157.1192790073
4462,No,Yes,9.5140328909888,24581.9771065443
4463,No,No,529.264958998472,38814.6066989842
4464,No,No,435.055376918744,32198.0248784528
4465,No,No,1085.89836833237,29771.0645570651
4466,No,No,149.024488439011,33398.4623670415
4467,No,No,1027.56653131669,48558.0872833985
4468,No,No,336.907119558385,41907.7161462936
4469,No,Yes,461.004340791417,15554.0297650627
4470,No,No,535.897241673312,43917.568696246
4471,No,No,436.135012404984,46071.6605240224
4472,No,No,412.746814904254,44650.0784287271
4473,No,Yes,270.391026233552,13158.4422264499
4474,No,No,889.308741715182,33036.2447896186
4475,No,Yes,1005.17622287668,18262.17614318
4476,No,No,1688.31455669806,32723.4516291513
4477,No,Yes,993.8172665905,12531.0255005456
4478,No,No,184.569141530728,44021.3021640857
4479,No,No,182.628059937346,31623.9364457733
4480,No,No,265.295848438513,45828.0188499132
4481,No,No,1105.55617273125,38886.0358064885
4482,No,Yes,1049.95328779119,19724.8326135229
4483,Yes,Yes,1875.45889462485,17820.4633288357
4484,No,No,1141.15793778151,44333.2106253742
4485,Yes,No,1328.89272521776,34710.0623657107
4486,No,No,464.098477616815,44769.8648263187
4487,No,No,1318.71911205766,36822.9249600433
4488,No,No,280.959049718201,29998.8573033458
4489,No,No,1097.03908336192,40021.3530152455
4490,No,Yes,855.226995923742,15348.7066607031
4491,No,No,944.321716916994,34546.116805141
4492,No,Yes,1016.82547814025,18703.5552303283
4493,No,Yes,597.112380190364,12660.8145668556
4494,No,No,399.443127979133,45360.9322533118
4495,No,No,107.921849415466,33764.2020744309
4496,No,Yes,1313.35267047883,17437.6158261673
4497,No,No,652.528178921526,58750.4959950061
4498,No,Yes,429.222462997544,19442.0290889131
4499,No,Yes,712.276351280275,23341.9502302432
4500,No,No,1469.70378608501,40174.9503542028
4501,No,No,1111.06099784139,50301.4756839878
4502,No,No,1101.09122392197,43035.5620761571
4503,No,No,154.703583999015,33162.1932088175
4504,No,No,336.070545184453,38595.9115460888
4505,No,No,811.171202855366,42185.4435714864
4506,No,No,541.346278833227,42332.2462776755
4507,No,No,420.611586995114,33293.4668646698
4508,No,No,570.295541157143,30615.3305485379
4509,Yes,No,1605.21458639037,26149.1482230276
4510,No,No,559.118650256646,55007.2651000453
4511,No,Yes,782.352280928641,22692.6699880665
4512,No,No,947.634932740896,46813.5163080957
4513,No,No,66.5131134234801,29670.6988318902
4514,No,No,791.035222304402,47303.676639153
4515,No,Yes,633.170443606051,23694.3252385599
4516,No,No,325.091275054021,41257.5607449296
4517,No,No,1377.55875173049,38364.6791518545
4518,No,No,1017.78825221517,29828.3303377842
4519,No,No,377.193845357772,41901.8473663191
4520,No,Yes,431.30278922563,15606.2458412751
4521,No,No,729.526495207286,44361.6250742669
4522,No,No,599.66771994222,36584.0762392672
4523,No,Yes,1228.9903728544,17304.6435043052
4524,No,Yes,1200.87597553929,13833.9821981928
4525,No,No,401.829042222614,47175.6145225579
4526,No,Yes,1856.60559557309,17845.3368472939
4527,No,Yes,1161.88110072523,13499.8301473532
4528,No,Yes,619.751868575593,15750.6220834222
4529,No,Yes,807.748827444968,18760.3451969824
4530,No,No,487.416894339608,34439.9033140515
4531,No,Yes,1128.35620851187,15669.096533398
4532,No,No,1150.99981758188,50099.2936231523
4533,No,No,901.208441163058,48855.4508386826
4534,No,No,1726.61869814519,43814.9612698479
4535,No,No,1260.93129441239,27697.338251997
4536,No,No,494.816228807326,54384.7828361386
4537,No,Yes,784.746614098042,11642.9222904291
4538,No,No,1000.89843370124,43059.0486011163
4539,No,No,1085.95015026206,36532.718758
4540,No,No,509.155164105994,40132.6592071943
4541,No,Yes,13.5168025503509,19322.5450270524
4542,Yes,No,1920.24233205636,57242.9834069871
4543,No,No,727.974547043257,20456.156388785
4544,No,No,711.555020492185,52992.3789139665
4545,No,No,669.36147892363,46007.0052657782
4546,No,No,443.913087817629,35241.9929724056
4547,No,No,0,37343.4168074676
4548,No,No,748.21058944285,46981.9317616208
4549,No,No,1204.57884130054,39583.1205263355
4550,No,No,509.778439256327,38614.4131337821
4551,No,No,671.765480006205,40907.8081017102
4552,No,Yes,1091.93210326853,11703.3805642246
4553,No,No,0,31741.0456239313
4554,No,Yes,887.290639981827,14958.5514708638
4555,No,Yes,12.1864202972865,19910.9689671724
4556,No,Yes,1484.80542343076,22965.1766792838
4557,No,Yes,1035.9661070392,30531.6131073667
4558,No,No,368.768052364588,45647.297609605
4559,No,No,581.003569445871,52917.7294357654
4560,No,No,668.942259766387,42028.923839609
4561,No,No,567.704178336162,50643.3162179576
4562,No,No,164.001019441243,42695.3979153921
4563,No,No,967.138888417836,35269.1229673177
4564,No,No,1274.15968500757,41943.6775238178
4565,Yes,Yes,1475.05743781716,20210.2726246288
4566,Yes,No,1741.91491543247,35067.4251226861
4567,No,No,462.138386747959,44546.2371893247
4568,Yes,No,1991.64912011299,42133.3731759574
4569,No,Yes,322.311954337769,10056.1105453176
4570,No,No,1541.81280611611,29374.9288818287
4571,No,No,307.476238460687,36120.9685897979
4572,No,No,0,36249.1749894424
4573,No,No,1362.18661906241,37736.7496039702
4574,No,Yes,1224.52065302574,22327.4078004255
4575,No,Yes,1314.84172413687,15965.4150053432
4576,No,No,385.250183291053,55268.6605512573
4577,No,No,433.429970678414,49209.2563988888
4578,No,No,315.953257508048,38938.975748331
4579,No,No,614.940983622697,30905.479817434
4580,No,No,1031.97460083075,59555.8658103409
4581,No,Yes,983.092276546234,17001.6491859906
4582,No,No,1727.34900141241,40791.1429214149
4583,No,No,800.243337878895,19051.3239981764
4584,No,Yes,733.928448994375,28105.6061988492
4585,No,No,859.007910133498,43101.8738068424
4586,No,No,1248.47705838491,37204.0735235058
4587,No,No,1152.55066350681,27346.0306093646
4588,No,Yes,521.033066390733,16887.1603924733
4589,No,No,1402.60119405591,37273.593072847
4590,Yes,No,2023.73360278694,32094.6278057806
4591,No,Yes,1417.26825793396,20464.0257371703
4592,No,No,880.39651795853,60206.0865523297
4593,No,No,1206.66136205449,37125.5913512782
4594,No,Yes,215.63389776376,23221.6193715472
4595,No,No,1208.30437571947,38461.0465350321
4596,No,Yes,1211.36364809966,14186.3886650946
4597,No,Yes,666.424383991103,19177.6793706387
4598,No,No,1508.84137777861,31739.2719200746
4599,No,No,1149.93685609785,39231.6504810631
4600,No,Yes,724.385576002922,18641.4984152384
4601,No,No,991.131782568509,30941.5485184932
4602,No,Yes,372.430810388496,17243.0493024185
4603,No,Yes,618.119217335142,24698.8272377675
4604,No,No,1450.34918369889,33957.1819605723
4605,No,No,493.635426428972,43524.2497780804
4606,No,Yes,1578.06409853994,19886.4939515168
4607,No,No,527.463274362782,35708.1692547216
4608,No,No,880.047280737316,45092.5924026719
4609,No,Yes,1236.20709180902,23364.0486787434
4610,No,Yes,151.771401058765,18659.0709439774
4611,No,No,680.164459380056,25391.6330751958
4612,No,Yes,1001.34888620142,19314.9223285455
4613,No,No,1059.35160533058,41179.0100155982
4614,No,No,1027.89503525082,21551.6110897047
4615,No,No,298.71961515065,49585.8712690845
4616,No,No,797.672816440294,45377.7233416886
4617,No,No,810.412075206354,28056.7839140013
4618,No,No,881.663799741016,43725.9975260941
4619,No,No,801.855034413267,39156.6274892218
4620,No,No,217.738226298202,47657.3062761409
4621,No,No,1197.77188104285,44047.691182016
4622,No,No,4.71214169670725,28521.3668849029
4623,No,No,1143.43137940289,35773.4018459501
4624,No,No,47.4234792771126,29567.857431916
4625,No,No,954.261792773545,32457.5090750754
4626,No,No,1763.84563955144,36686.3483703886
4627,No,No,681.213002165506,37287.2297831665
4628,No,No,563.369693580382,22083.9085966864
4629,No,Yes,701.539370559622,17607.4578217575
4630,No,Yes,1304.63434628265,13496.8798714941
4631,No,No,123.927463494326,28311.8309042242
4632,No,No,355.060596425255,36888.834322938
4633,No,No,1114.53687054082,35044.7298212792
4634,No,Yes,1468.38274775613,19846.0647530616
4635,No,No,1656.03804743546,29816.0501663427
4636,No,No,325.927636632494,57313.2824969147
4637,No,No,370.530018801453,31139.7218358579
4638,No,No,846.393292818549,38352.5651402481
4639,No,No,1115.96125304207,30620.2684728371
4640,No,No,1185.28892689186,39926.6069284213
4641,No,No,537.040332892497,21364.3104965004
4642,No,No,1187.46360760233,37092.5904084287
4643,No,No,1352.2909303135,33077.0888162943
4644,No,No,1248.39968478018,41555.8109876492
4645,No,No,86.0127899647048,43467.5026537496
4646,No,No,0,50861.7888483642
4647,No,No,335.340082541427,41942.7525113637
4648,No,No,320.005916922744,57563.4892343032
4649,No,No,1175.71519291045,24000.8949377252
4650,No,No,1074.01591044855,50491.2605127071
4651,No,Yes,2026.86363126394,20469.9294870885
4652,No,No,1470.34259270138,26136.7436879453
4653,No,Yes,912.832537265206,19467.9793084482
4654,No,No,728.356058470814,32388.6157596306
4655,No,No,562.723868379586,60196.1826087633
4656,No,Yes,1883.06545604736,23989.8924556863
4657,No,Yes,636.104269012361,20763.8278588407
4658,No,No,699.053865774975,41722.8060676529
4659,No,Yes,451.695309013678,11460.4346982733
4660,No,Yes,1165.28321495274,10354.9376205022
4661,No,Yes,240.101366708209,21142.0419014152
4662,No,Yes,1204.91790442105,11339.1567691282
4663,No,No,0.445756768543902,31934.8379751055
4664,No,No,1256.89228843842,23100.0094995806
4665,No,No,295.056674121521,39479.7516839202
4666,No,No,531.756183939059,42365.0736708439
4667,No,Yes,1242.72294339113,23037.4137184069
4668,No,No,601.777083186907,15298.2131863943
4669,No,No,1690.3873495135,46228.3200574542
4670,No,Yes,687.064419498525,14059.4576259625
4671,No,Yes,443.537028835006,19632.1754217151
4672,No,Yes,591.660651332961,21790.5024250406
4673,No,No,812.889626440805,48563.7997585162
4674,No,Yes,1491.50749266748,23636.1648057493
4675,No,No,1112.11088540741,29229.5316824489
4676,No,No,4.1094981453831,38326.1983601291
4677,No,Yes,300.795504329199,19673.6740583538
4678,No,Yes,1722.35584628315,19311.4229408044
4679,No,No,963.428148153574,60084.1264776155
4680,No,No,1458.67564680684,57786.3231230033
4681,No,Yes,953.533658439997,25820.5874829041
4682,No,Yes,915.4626481639,27283.3198293763
4683,No,No,736.475778783959,39538.3307952149
4684,No,No,87.9486517918008,47924.6979109095
4685,No,No,221.47998570854,37782.9970839142
4686,No,Yes,1084.54298048584,17410.8465778844
4687,No,No,268.961482796412,40733.4679825431
4688,No,Yes,0,24000.3302320209
4689,No,No,458.998467641761,33163.5453487024
4690,No,No,238.981506549414,30412.7020181739
4691,No,Yes,1174.71648266832,13025.7694481722
4692,No,No,1255.42594165203,17917.7947894635
4693,No,No,898.272656314256,48233.875497513
4694,No,No,782.648690118751,37497.0870021449
4695,No,No,865.400213478165,53798.8192148106
4696,No,No,817.469336816105,32974.4273524307
4697,No,No,322.713019502604,27668.5760951812
4698,No,Yes,1523.72257079709,15708.9577283378
4699,No,No,488.721126253656,46503.1661460333
4700,No,Yes,819.097316108521,15957.9436405491
4701,No,Yes,851.729729640048,14726.3760194068
4702,No,No,62.5715751601826,47946.7670938155
4703,No,Yes,673.812427068436,17672.2879836527
4704,No,No,208.050443946045,46840.5192698469
4705,No,No,522.021639127425,37341.8987786128
4706,No,No,241.163150062669,36581.2591238761
4707,Yes,No,1508.64924310288,37111.3089039706
4708,No,No,343.194499373316,29555.9054677704
4709,No,Yes,764.527166698458,22578.6356703964
4710,No,No,230.230587898767,37875.614823143
4711,Yes,No,1743.06470981777,22308.1257490576
4712,No,Yes,764.807163405562,18347.3113707265
4713,No,No,1486.0548096624,34705.3612203416
4714,No,No,1384.26492431692,27737.6085213274
4715,No,No,339.433429654687,44889.8749067007
4716,No,No,691.928828791926,23957.7148776853
4717,No,No,1525.35393018537,52675.7637044107
4718,No,No,1349.90847931826,48103.0307778647
4719,No,No,345.14214305995,41943.7728369267
4720,No,No,988.667817971184,28486.3397522489
4721,No,No,1005.24796646966,41308.2548453845
4722,No,No,193.283164669805,37376.6497130654
4723,No,Yes,1488.59885868055,20739.6267863319
4724,No,Yes,14.0338457182518,13846.8010395538
4725,No,No,958.936828886891,47468.6697094555
4726,No,No,783.001515615034,37428.2200371324
4727,No,No,738.327804251468,37273.1711484488
4728,No,No,858.179964537275,30892.7357962171
4729,No,No,501.345178098676,45368.2311760233
4730,No,Yes,0,24283.3359823875
4731,No,Yes,946.449982295599,15179.2120481767
4732,No,No,951.208724793444,20616.0807025014
4733,No,Yes,1595.28815784271,22645.0400572771
4734,No,No,1702.23668300415,36530.4736214361
4735,No,No,1506.66982857751,41931.7044839488
4736,No,No,336.797040313976,42880.464298445
4737,No,No,1602.8069430866,34700.2659635459
4738,No,No,560.96807384839,43254.715410826
4739,No,No,832.344535599559,51737.371047564
4740,No,No,1611.33388185999,47894.2766516584
4741,No,Yes,1420.59613950384,20197.8115347314
4742,No,No,0,16834.8027078641
4743,No,No,604.980002579675,38885.3103196378
4744,Yes,Yes,1721.97302703926,15179.7493287096
4745,No,No,917.122134744439,48227.8193683666
4746,No,Yes,886.401507936787,13995.8895892463
4747,No,No,1110.74370452239,43991.9201313875
4748,No,No,542.277143335525,52447.2193378773
4749,No,No,1388.66414913095,31021.5500811071
4750,No,No,661.760616380205,47169.3568472448
4751,No,No,1157.85556068872,54419.8085690598
4752,No,Yes,1153.60499815384,19224.9752298419
4753,No,No,875.875269355093,37160.9607959084
4754,No,Yes,1038.62008149838,12312.8959635019
4755,No,Yes,1113.57797796538,17593.5298518795
4756,No,No,786.987434157094,33289.8508246553
4757,No,Yes,80.5956758170269,16145.6376951065
4758,No,Yes,1157.5939252283,17996.9033276586
4759,Yes,Yes,1337.23518702176,32761.0534040074
4760,No,Yes,1356.53469066146,19480.5437729765
4761,No,No,1006.20297747562,50501.7615442059
4762,No,Yes,1275.1970778934,15793.9091712164
4763,No,No,827.350473625965,43833.4237008983
4764,No,Yes,916.12897063954,28839.5837329101
4765,No,No,1591.1935826083,37501.4868906071
4766,No,Yes,0,18875.7716745482
4767,No,No,81.422936426937,51044.407811267
4768,No,No,770.999401867146,40990.6214980283
4769,Yes,Yes,1276.68508261978,19282.4359237479
4770,No,No,610.052170853123,35855.3879303433
4771,No,Yes,310.198181760548,14672.9256971296
4772,No,No,0,42009.0418247155
4773,No,Yes,100.355432954224,13940.6026640982
4774,No,Yes,1815.88929401806,15490.0282669227
4775,No,Yes,1269.67822272096,13998.3067322622
4776,No,No,1049.92742742092,25445.9200724683
4777,No,No,0,38665.8702365134
4778,No,No,1018.3667900265,47723.3267841425
4779,No,No,95.296974128368,32359.3890284286
4780,No,Yes,714.397171134248,17412.7179760367
4781,No,No,1555.96807003044,34417.8730826113
4782,No,Yes,1197.17095276732,10834.1113799846
4783,No,Yes,16.4148836028645,24291.3494232028
4784,No,No,919.343346352876,43287.9023052747
4785,No,Yes,1510.74781182427,13390.9200005461
4786,No,Yes,860.835399899637,19514.763516061
4787,No,No,1232.97872910186,57182.3321169239
4788,No,No,1070.86403155186,36017.0029644353
4789,No,No,908.931458644613,68758.8783988945
4790,No,No,1493.61037995993,38744.2282579575
4791,No,Yes,1511.37287983489,14982.5985069438
4792,No,No,1494.25411867558,48133.9384431848
4793,No,No,988.407715272309,32458.7693705721
4794,Yes,No,1642.81999663825,46856.947039092
4795,No,Yes,1170.22462428213,8747.47272040443
4796,No,Yes,1935.82770125724,17969.7985313908
4797,No,Yes,598.733312937679,23118.5310986333
4798,No,No,1155.1750058879,40398.3993465472
4799,No,No,1185.6611151702,56483.5372041058
4800,No,No,186.523520052956,36717.5145751435
4801,No,No,1866.30465255816,58710.8876485058
4802,No,No,283.207206967033,39263.3920225272
4803,No,No,296.881830650885,43136.5616829479
4804,No,No,356.244118146921,21319.0859608547
4805,No,No,240.225612056097,25042.4017278854
4806,No,No,1066.89951236104,35567.7620740215
4807,No,Yes,801.0497163256,14679.8334438848
4808,No,No,568.66644703703,45186.9759350042
4809,No,Yes,1115.76856218029,11496.5418079491
4810,No,Yes,600.430859835173,18538.3017141838
4811,No,Yes,1195.59028306582,13329.5964048166
4812,No,No,965.926572220327,29219.0707750405
4813,No,No,404.194652122229,41668.419578518
4814,No,Yes,823.064063126566,17254.3984155632
4815,No,No,0,46714.558115548
4816,No,No,870.30272557068,24263.1274357931
4817,No,Yes,1676.09768352054,25687.914394485
4818,No,Yes,652.755692307818,23492.3232419236
4819,No,No,271.55143774701,32850.1201448079
4820,No,No,1101.80371492885,36555.4627038954
4821,No,Yes,534.692906824283,18729.5662404161
4822,No,Yes,1749.54960903014,20078.3618751111
4823,No,No,1139.0127276922,36958.5780108845
4824,Yes,Yes,2269.94696613409,18021.105947569
4825,No,No,118.598450931479,35974.7640052522
4826,No,Yes,1821.52391746074,15802.3892930249
4827,No,Yes,880.803636009252,20436.4390294741
4828,No,No,728.81496006121,17909.5810715927
4829,No,Yes,788.251751590529,10418.1828574391
4830,No,No,920.408497828846,40536.6424788207
4831,No,No,0,32481.5400461151
4832,No,No,847.981506567761,43023.5850115808
4833,No,No,264.96805412597,36842.8226614232
4834,No,Yes,1427.33757806663,22909.430467279
4835,No,No,1314.89538557468,33706.5593609176
4836,No,No,739.859747736702,30853.2930851045
4837,No,No,388.609229128308,23040.4417429292
4838,No,Yes,62.2371283591804,20267.4999277937
4839,No,Yes,1155.22217512644,18442.34092635
4840,No,Yes,1080.0715265152,11239.5311629715
4841,No,No,441.725465566661,39307.5040375216
4842,No,No,1681.91600493709,41866.5580569381
4843,No,No,1170.02740630312,33332.6257830801
4844,No,No,762.912837088917,41617.8139540496
4845,No,No,358.923951537742,50989.7441954935
4846,No,Yes,1453.30974668049,15183.7292181496
4847,No,No,1207.69472622489,37355.9443441242
4848,No,No,357.138146216191,35623.4652668674
4849,No,No,797.630942096371,54042.3622475245
4850,No,No,0,43599.4532930336
4851,No,No,852.522041028705,34237.6456678607
4852,No,Yes,1113.32696440837,14579.6569774387
4853,No,Yes,1697.74966709098,23295.8432768538
4854,No,No,901.176073691345,55064.6364886004
4855,No,No,0,28659.4883821409
4856,No,Yes,950.477292877919,17932.1250861819
4857,No,Yes,713.799156468317,20676.9051858148
4858,No,Yes,822.090169266773,20906.2178401806
4859,No,No,1014.9739793686,41993.6406134555
4860,No,No,1609.69881514507,60123.6273023235
4861,No,No,0,40737.866812646
4862,No,Yes,1684.2753411013,20344.1782031723
4863,No,No,462.674628272181,50229.5858853097
4864,No,No,743.666169687606,37542.5803390161
4865,No,Yes,538.706536221086,16350.3601824157
4866,No,No,483.415851611021,53873.5126536571
4867,No,No,842.541774744879,33897.9265106513
4868,No,No,562.314178399933,63794.5420691952
4869,Yes,Yes,1812.07999802736,17962.2701593326
4870,No,Yes,1545.63745986469,13959.9936735773
4871,No,No,686.072308570088,32318.4222408101
4872,No,No,856.47915734974,69124.2684951903
4873,No,No,676.430888753692,53378.9885244964
4874,No,No,1315.19148915858,42694.97506713
4875,No,No,666.529950650783,51876.4896525719
4876,No,Yes,1434.58997748353,16613.4314534251
4877,No,No,337.874909315449,30090.5305102133
4878,No,No,600.18270085246,50578.0542344249
4879,No,Yes,1004.27364640269,17069.5235700115
4880,No,No,561.433746424985,37884.9611039777
4881,No,No,779.259990627242,38387.721274812
4882,Yes,No,1374.47471172714,35805.708860939
4883,No,Yes,813.994565525349,20391.5289481713
4884,No,No,953.391788924619,20749.338158676
4885,No,Yes,1070.95073407284,12707.580411669
4886,No,No,812.52823846174,58338.925779377
4887,No,Yes,918.590687000593,14936.7081866305
4888,No,No,896.721924827569,48703.4129743348
4889,No,No,1358.57343347494,20700.7060831009
4890,No,No,1294.4571219953,40768.4510534547
4891,No,Yes,747.958511235591,19869.3901776741
4892,No,No,1510.79325032928,47684.2394572224
