,default,student,balance,income
5257,No,No,0,45560.9128917675
5258,No,No,374.926190630489,39167.9726848544
5259,No,No,642.999738515429,41473.5118010187
5260,No,No,956.533336957818,53702.5415622221
5261,No,No,887.158361413145,51519.1264793758
5262,No,Yes,598.081831318484,12385.8240760546
5263,No,No,919.67240486341,40573.179445659
5264,No,No,1150.67771161838,38342.2890564805
5265,No,No,402.129014682231,42978.3936060898
5266,No,No,866.402631163086,18586.7271653018
5267,No,No,656.023725381919,36349.436988707
5268,No,No,863.451829577627,33529.8806538019
5269,No,Yes,1041.14735129673,12488.7319281208
5270,No,No,439.043893107684,40148.108054317
5271,No,Yes,1367.78651452727,12449.27903567
5272,No,No,1152.55066350681,27346.0306093646
5273,No,Yes,642.536489791415,14763.3771815958
5274,No,No,1079.37274393436,66134.7178932348
5275,No,No,91.415284347161,46468.7879829995
5276,No,No,409.160368105623,45055.8974731354
5277,No,No,619.540641629038,39049.5004190243
5278,No,No,950.350093348717,37486.2495546276
5279,No,Yes,203.966127021897,16433.6742949772
5280,No,No,1307.09366867241,35425.6099922775
5281,Yes,No,1717.07159258608,38408.8909167269
5282,No,No,905.011694432408,39293.9825127873
5283,No,No,1245.42220532725,36897.7801091249
5284,Yes,No,1672.50606273916,66466.460890915
5285,No,No,587.753816447594,38885.6592059653
5286,No,Yes,792.577561599726,21347.2734497751
5287,No,Yes,1252.11395420994,16490.7069325506
5288,No,No,838.276067699318,55082.317526616
5289,No,No,877.039196960132,24902.735490804
5290,No,No,870.412379656213,17685.4482369216
5291,No,No,839.603597582824,45994.6447324797
5292,No,No,710.136461015427,46308.2696465604
5293,No,No,131.576672964284,51106.9948502149
5294,No,No,1092.53077482295,43482.7882015413
5295,No,Yes,1152.97327187599,13036.0667091531
5296,No,No,408.236016977623,51131.5132648769
5297,No,No,427.117689978097,34193.1609253433
5298,No,Yes,1244.56692703869,21717.4758713767
5299,No,No,481.591003405382,35817.7612925548
5300,No,No,151.260770326673,57657.2822222499
5301,No,No,1347.63559514332,58953.0926684651
5302,No,No,369.050487595412,38418.8665205537
5303,No,Yes,1314.84172413687,15965.4150053432
5304,No,Yes,1260.34116519144,11696.677762784
5305,No,No,812.399296525647,49623.1009820914
5306,No,No,1598.60255266893,48717.2631496507
5307,No,No,455.190784198115,36488.1578499807
5308,No,No,835.533443337154,23160.5786180678
5309,No,No,1026.70270669984,33915.0488366579
5310,No,Yes,863.321267047228,20425.8513260722
5311,No,No,1032.62707913177,23349.8301266316
5312,No,Yes,306.041314131214,13190.8322602958
5313,No,No,699.382581738009,34276.5925049358
5314,No,No,72.9283697000853,13300.7695476218
5315,Yes,Yes,1807.66621807195,18166.3226526991
5316,No,Yes,176.533834591692,15175.5860363194
5317,No,No,230.230587898767,37875.614823143
5318,No,No,1165.68915192015,38110.3647750537
5319,No,No,1013.70540675709,60574.8058732982
5320,No,No,820.493047331982,43829.6950758028
5321,No,No,1296.26742330524,45226.121016122
5322,No,No,104.443215077792,46928.0054911712
5323,No,Yes,490.321797387267,24403.076672713
5324,No,Yes,669.380788171137,16805.1937165814
5325,Yes,No,1558.46347122157,41648.326172772
5326,Yes,No,1323.62814220734,18820.7949690603
5327,No,Yes,1405.65892678336,19701.7554335566
5328,No,Yes,883.166976880327,12717.4922312992
5329,No,Yes,754.968696018072,30340.120404255
5330,No,No,1173.46246609367,48396.5048279567
5331,No,No,1517.91895836893,49400.1708378773
5332,No,No,864.777442376434,32120.2941224717
5333,No,Yes,967.1689244161,27077.6267654492
5334,No,No,808.999102581178,26379.8866963464
5335,No,No,1018.3667900265,47723.3267841425
5336,No,No,0,30287.490340717
5337,No,No,542.6962061198,40996.2123286467
5338,No,Yes,928.182275856265,16968.8675232024
5339,No,Yes,1317.9262579595,14070.1670640815
5340,No,No,768.372947015316,44405.3087453
5341,No,No,1037.27416271053,28437.7724528546
5342,No,No,821.493601873292,34739.3948123132
5343,No,Yes,683.441300405235,22595.4539568037
5344,No,Yes,723.540414655993,28289.2359115583
5345,No,No,1166.10023562566,23994.4039068604
5346,No,No,221.546755897456,43668.392321756
5347,No,No,163.747103724139,38970.0289045853
5348,No,No,1306.83203413692,57561.4112609049
5349,No,Yes,401.332673531641,15332.0178326495
5350,No,No,118.598450931479,35974.7640052522
5351,No,No,717.434420182684,45267.819845936
5352,No,No,709.738287402227,46363.3436703512
5353,No,Yes,853.818357435337,18750.7506332069
5354,No,No,449.412686268649,52892.250152274
5355,No,Yes,1067.67076675223,14485.9484894986
5356,No,Yes,1232.59035337314,22108.5803668768
5357,No,No,618.127037783515,29836.2856549674
5358,No,No,472.633228937598,41257.3860294191
5359,No,No,1206.66136205449,37125.5913512782
5360,No,Yes,1713.31247126829,17432.2735890031
5361,No,No,637.80029105974,40323.5590650437
5362,No,Yes,827.767209400324,10673.5262253922
5363,No,No,127.409903185881,49735.6416370995
5364,No,Yes,927.424650391502,20498.527653012
5365,No,No,0,42515.1628277468
5366,No,No,1206.59215458569,25646.0822038978
5367,No,No,504.723352582326,54297.1136556321
5368,No,No,367.668095917734,50025.944580281
5369,No,Yes,453.929798646848,12665.3069954235
5370,No,Yes,1302.0867477865,21949.2769081235
5371,No,No,1402.12013840063,41275.6454675378
5372,No,Yes,810.668587280614,19925.7437697109
5373,No,Yes,713.559839270764,24324.1439422418
5374,No,Yes,0,20476.1557245306
5375,No,No,243.84132832576,47193.8881309706
5376,No,No,383.70490110482,41311.2439523668
5377,No,Yes,1228.9903728544,17304.6435043052
5378,No,No,127.161925515578,40727.5549957016
5379,No,No,1418.70284028208,35619.966731296
5380,No,No,919.077555018396,45315.5574507726
5381,No,No,1270.13090566539,47817.556620848
5382,No,No,184.887298302054,49716.0204052985
5383,No,No,1188.64217955294,39526.5612652646
5384,No,Yes,1457.85884469899,17365.5667158128
5385,No,No,0,27889.3047001377
5386,No,No,1005.2938512555,34010.2782138331
5387,No,No,174.412944777163,40282.4875461437
5388,No,No,1266.79602128258,34652.1088830282
5389,No,No,1232.23352673705,50731.8642626049
5390,No,No,977.947923151752,38368.4841700357
5391,No,No,443.634783424809,46611.0206328516
5392,No,No,387.731918536029,55163.7969407479
5393,No,No,530.603502829406,59740.2099741483
5394,No,Yes,1219.9337508547,21765.3821156194
5395,No,No,304.599223898782,40785.9891775391
5396,No,No,452.827107725658,62912.4443393412
5397,No,Yes,706.161027541986,18078.3517921729
5398,No,Yes,1219.37667694921,11361.8238642259
5399,No,No,1086.42093928535,38656.6631307308
5400,No,Yes,712.253706637239,21407.0436171613
5401,No,No,1028.77760890511,36276.0851393196
5402,No,Yes,878.998393552351,12054.8590388342
5403,No,No,870.662370949312,37180.0676510813
5404,No,No,1141.2382104748,37917.6645392021
5405,No,No,1794.41157502235,44037.8475163971
5406,No,No,481.840936169969,36377.6474336846
5407,No,No,734.317202778122,33240.0390316634
5408,No,No,621.149260807172,15546.7689826685
5409,No,No,1069.52691083267,34694.0007489652
5410,No,No,864.039743518541,45881.9302056307
5411,No,No,877.029457220268,35054.9488981605
5412,No,Yes,1010.84859095171,16428.7545549193
5413,No,Yes,482.13520417464,17459.0041908228
5414,No,No,0,33769.6048655454
5415,No,No,141.128483677956,41300.7220664453
5416,No,No,1321.70389084265,45581.7947809336
5417,No,No,343.726999112545,38054.5553979042
5418,No,No,188.408755938627,35073.5146010696
5419,No,Yes,1908.24200791737,17642.6266276482
5420,No,No,289.531496978857,36841.998173589
5421,No,No,828.98020983988,55696.8036988707
5422,No,No,915.518055990193,42331.0216310488
5423,No,No,0,31083.2214565069
5424,No,No,338.725271742496,37017.1014891509
5425,No,No,1254.13105462545,37456.2619909468
5426,No,Yes,1103.00356549214,25385.6019398336
5427,No,Yes,0,14874.8002114834
5428,No,No,212.36136845208,32283.405306208
5429,No,No,910.67241583492,43795.5817003373
5430,No,No,690.800792354134,48140.471335995
5431,No,No,403.034376540736,48874.151164611
5432,No,No,802.413142185247,47444.4928019833
5433,No,Yes,1491.16610501992,18171.6222280094
5434,No,Yes,1030.05211219446,9760.39956109943
5435,No,No,1143.54140485283,33394.9791032222
5436,No,Yes,806.699910999563,19269.6816815998
5437,No,No,826.949810434257,46946.0524494613
5438,No,Yes,1275.02319938737,19937.0980337404
5439,No,No,552.634366024658,50513.1642384347
5440,No,No,672.045138944368,36705.3404589011
5441,No,No,1258.56739272567,44931.6749177461
5442,No,No,751.39991725403,54993.4078424962
5443,No,No,1034.14996239185,52106.8387037871
5444,No,Yes,895.318965804225,20869.355939084
5445,No,No,1111.06099784139,50301.4756839878
5446,No,No,238.981506549414,30412.7020181739
5447,No,No,455.521513206303,40907.3983537652
5448,No,No,392.566454848147,45469.7222771505
5449,No,Yes,1304.63434628265,13496.8798714941
5450,No,No,0,46542.9852774578
5451,No,No,681.213002165506,37287.2297831665
5452,No,No,381.704099186758,25011.1033931994
5453,No,No,556.4448382508,39707.1087851566
5454,No,No,1010.27951299617,34188.9846488206
5455,No,No,565.317604157056,41789.6110016585
5456,No,No,436.135012404984,46071.6605240224
5457,No,No,634.495047320779,35131.3015268333
5458,No,Yes,1227.16110689129,18459.4186146975
5459,No,Yes,1119.00178869124,22811.393799216
5460,No,Yes,869.667755818248,20285.2517778161
5461,No,No,950.47136951895,38990.1738558434
5462,Yes,No,1994.39506620033,44794.3375042287
5463,No,No,232.207550415873,11151.0476161126
5464,No,Yes,1211.36364809966,14186.3886650946
5465,No,No,772.531269674791,23222.7397654429
5466,No,No,1391.40768882587,30427.2025804345
5467,No,Yes,68.3766078184741,10996.0878573815
5468,No,No,0,45793.3930350652
5469,No,No,107.154768462625,42776.3018691308
5470,No,No,845.607309992116,31633.0872543091
5471,No,Yes,826.741212842474,18856.9000299931
5472,No,Yes,758.309662741287,12662.1260038181
5473,No,No,244.509086414582,33751.2450670081
5474,No,Yes,719.554053545902,17195.7445380271
5475,No,No,267.959338826255,46134.6226561867
5476,Yes,No,2023.73360278694,32094.6278057806
5477,No,Yes,1399.95025661838,11010.2124515938
5478,No,No,838.924060067205,47864.4189213508
5479,No,No,1085.4255718051,39274.8338712352
5480,No,No,391.558358025563,45822.5243565918
5481,No,No,0,54298.8596097499
5482,No,No,1082.07439363356,30627.4616912529
5483,No,No,758.134285088564,33220.5754915223
5484,No,Yes,778.853871913263,16007.4569754174
5485,Yes,Yes,1321.53537905713,23735.1598892282
5486,No,Yes,1016.82547814025,18703.5552303283
5487,No,No,445.829287617145,42343.8006824259
5488,No,Yes,904.684255009856,17281.1191657024
5489,No,No,479.546200741212,24805.9234039658
5490,No,No,763.534729752426,49201.4346992107
5491,No,No,918.950347839629,47761.4027126413
5492,No,No,367.611687180574,44046.0175141989
5493,No,No,1276.4892999898,35122.8536147464
5494,No,No,1272.05389130072,44895.5933005043
5495,No,No,828.889545195886,52560.907351965
5496,No,No,726.04214847851,42272.4378377617
5497,No,No,1228.90791879055,46411.8200587014
5498,No,Yes,431.30278922563,15606.2458412751
5499,No,No,501.345178098676,45368.2311760233
5500,No,No,1185.15973428525,35793.3485205462
5501,Yes,No,1858.9045150328,35525.2139266658
5502,No,No,949.177591550543,36557.9615912885
5503,No,Yes,946.449982295599,15179.2120481767
5504,No,No,593.433837737072,36995.8215420113
5505,No,No,1326.34885429976,46587.0802885257
5506,No,No,417.592210757132,48035.6096423654
5507,No,Yes,1099.54290396258,25314.8449400213
5508,No,No,464.404331084908,53215.931577276
5509,No,No,981.492213375106,30385.0690772959
5510,No,No,0,28705.2025005847
5511,No,No,631.030835762073,44525.8899911047
5512,No,No,1378.67764270611,30862.9963586514
5513,No,No,910.759822660294,33660.7189686808
5514,No,No,890.565507661517,14327.9907812727
5515,No,Yes,1282.97253359578,13120.6364696027
5516,No,No,990.674804194908,56141.1137562027
5517,No,No,466.579142984644,24719.3955181875
5518,No,No,0,45025.5116482779
5519,No,No,266.647086073168,16515.3084266927
5520,No,No,654.277589031942,37706.5948741313
5521,No,No,1185.28892689186,39926.6069284213
5522,No,No,834.319787658759,33687.7504000506
5523,No,No,418.299642765707,49670.02198153
5524,No,No,190.503430147143,53690.5912303308
5525,No,Yes,1023.63853479624,15738.1600121976
5526,No,No,422.451641728953,34797.7965440488
5527,No,No,399.443127979133,45360.9322533118
5528,No,No,536.517494230315,28629.4636706794
5529,No,No,1031.12679572637,41022.095640174
5530,No,Yes,1391.33500191617,18309.4209980289
5531,No,No,631.596908174781,30517.2294190789
5532,No,No,1159.43509608859,45802.1049386909
5533,No,No,41.6514375126486,47522.0236650279
5534,No,No,1630.48300985988,54323.4228868628
5535,No,No,1387.70446873637,26863.1723272568
5536,No,No,831.587329996423,32203.2718441375
5537,No,Yes,960.11398559513,24326.060273482
5538,No,No,618.527509222818,54956.9905446621
5539,No,No,559.832011277457,39144.4768374331
5540,No,Yes,406.339769411729,30088.4425077181
5541,No,No,448.881996836721,38426.2593436877
5542,No,Yes,919.47548466323,6100.73320179588
5543,No,No,1197.77188104285,44047.691182016
5544,No,No,0,36225.5072520619
5545,No,No,641.908417067159,45107.4316859664
5546,No,No,437.636062596235,45384.0474502375
5547,No,Yes,559.903182577809,9357.75924827898
5548,No,No,1185.09627093982,42969.7180869225
5549,No,Yes,1581.79048948189,10537.5298371772
5550,No,No,1019.21535840238,52089.6446283697
5551,No,Yes,764.627790674236,26188.0694950508
5552,No,Yes,555.920680160548,23909.7064937556
5553,No,No,1052.39326016205,37637.6593074495
5554,No,No,968.972340284544,33763.1902797405
5555,Yes,Yes,2287.17384201509,18692.1443107782
5556,No,No,236.003705939958,38202.5138392406
5557,No,No,0,36179.8268590675
5558,No,No,869.8087826652,49312.5064893276
5559,No,Yes,918.758791227891,14304.5973617949
5560,No,No,707.107463519103,18675.9172804639
5561,No,No,1005.24796646966,41308.2548453845
5562,No,No,1060.97292028918,37410.3763831821
5563,No,No,325.859608024347,36682.2825686063
5564,No,No,848.693635853365,29042.5593990651
5565,No,No,1338.53245663217,35072.3032579073
5566,No,No,25.7358488954937,49089.6040759974
5567,No,No,0,65943.7839407987
5568,No,No,982.699211306085,40194.4653802215
5569,No,No,785.790670116465,42887.5927249087
5570,No,No,962.948614604359,28660.9305693435
5571,No,Yes,284.841577198801,20477.837227372
5572,No,No,858.179964537275,30892.7357962171
5573,No,No,1470.6352731309,40080.214746584
5574,No,No,1208.39512763795,32430.182774582
5575,No,No,371.865220141344,45949.9142067639
5576,No,No,583.712000758947,42590.1241396148
5577,No,No,403.64645291367,55458.8912456237
5578,No,No,183.576382191855,51149.281572877
5579,No,No,1104.30662323205,40006.133313516
5580,No,No,438.080376882359,44737.658451196
5581,No,No,289.245438541484,46550.5255056293
5582,No,No,887.743410952946,43478.8851944059
5583,No,No,706.481931471293,48339.8789934832
5584,No,Yes,757.407102750296,25309.77323254
5585,No,Yes,326.391243387214,16988.923303541
5586,No,No,444.304074050634,43424.9349887183
5587,No,No,886.149057557468,24466.1253855442
5588,No,No,934.490492585725,31043.4083271013
5589,No,No,1352.46233583861,34247.7800247361
5590,No,No,584.223460529395,38683.3748761287
5591,No,Yes,1276.66776193299,19073.1085231485
5592,No,Yes,1080.5689215192,20439.852989353
5593,No,Yes,521.033066390733,16887.1603924733
5594,No,No,102.721441131555,13719.3568745031
5595,No,No,304.544338825751,47217.8722103104
5596,No,No,963.332481084664,30100.7622696918
5597,No,Yes,662.090603124755,16310.7945058364
5598,No,No,1235.77751655543,35140.4587965845
5599,No,No,712.936992421474,20810.3189465256
5600,No,Yes,367.363419274672,16295.5624749992
5601,No,No,815.737668044725,48788.1033402742
5602,No,No,817.982440262695,40658.5899130617
5603,No,Yes,1412.08996685442,17049.6600099038
5604,No,No,791.638233418398,30303.6067766383
5605,No,No,911.931544151435,40503.003979245
5606,No,Yes,904.994670662576,19108.7423327689
5607,No,No,568.843668259643,37074.54081369
5608,No,No,1013.90643057987,34166.8264938287
5609,No,No,511.598770167744,54002.5116638967
5610,No,Yes,767.439505481761,18846.4892212338
5611,No,No,1317.51298657233,49285.5454683772
5612,No,No,18.904202687713,35590.2325848995
5613,No,No,324.851543385128,52838.8493294787
5614,No,No,957.583962212343,40315.7728375368
5615,No,No,545.605211623034,27236.5581442037
5616,No,Yes,740.577850671659,17700.0720673343
5617,No,No,881.256511405969,41728.8460965129
5618,No,No,457.869074702161,43134.5480105639
5619,No,No,334.019494911054,40916.0332464492
5620,No,Yes,194.185012052313,20889.852002779
5621,No,No,600.134860988896,39395.9783993341
5622,No,Yes,1177.32765461107,13737.0503356651
5623,No,Yes,686.782149406402,10543.5563164881
5624,No,Yes,1402.40771590191,13870.9696838977
5625,No,No,901.075726458657,38613.4266514959
5626,No,Yes,813.452791611745,21073.9888335265
5627,No,Yes,1390.03078251892,21299.0992265335
5628,No,No,981.943933832087,38483.5318863506
5629,No,No,833.084193233188,49704.5119584713
5630,No,No,272.987840705252,63566.3659949776
5631,No,No,969.083028484442,45192.338963931
5632,No,Yes,1890.16741147529,18402.4648845956
5633,No,No,839.915458349589,22884.793017069
5634,No,No,991.961167212548,49910.0968835837
5635,No,No,811.792488461646,36874.6186267191
5636,Yes,Yes,1954.32168919689,17137.4737238985
5637,No,No,192.627462934508,38042.0183883803
5638,No,No,434.714771292189,35454.7554164715
5639,No,No,536.214278066008,47956.5245563522
5640,No,No,743.18182701654,50250.9190142536
5641,No,Yes,685.631944540025,15892.0925406445
5642,No,No,1607.35144043076,48700.8480467206
5643,No,No,977.515331107566,33690.6493109395
5644,No,Yes,1120.32087759081,29045.4067978248
5645,No,No,1000.90104000868,46469.1025160643
5646,No,Yes,673.327247930574,14431.4594866873
5647,No,No,771.895874508519,31170.0852836766
5648,No,No,163.582608502788,58220.780465229
5649,No,Yes,837.972336155771,25773.18264869
5650,No,Yes,1084.54298048584,17410.8465778844
5651,No,Yes,200.922182634797,16862.9523209407
5652,No,No,618.801159013855,25927.5715647528
5653,No,No,0,28659.4883821409
5654,No,No,952.927819302997,44894.4429254273
5655,No,No,218.379741369937,36044.8150648758
5656,No,No,0,50559.470747056
5657,No,No,1808.72265816,30020.6429000601
5658,No,No,713.223492012257,51107.8600950232
5659,No,No,1132.86248470996,25402.4710043271
5660,No,No,620.339679439371,22803.7410338396
5661,No,Yes,514.334987256277,27443.9752498741
5662,No,No,1402.51244469243,46207.7798397669
5663,No,Yes,1037.64286692044,22889.4889815833
5664,No,No,724.205592217337,36489.6905470156
5665,No,No,0,50805.0365860861
5666,No,No,732.734288956684,39024.1492327605
5667,No,No,109.918733972492,33419.0068888307
5668,No,Yes,1161.88110072523,13499.8301473532
5669,No,Yes,790.295940300018,14086.4483687159
5670,No,No,695.370830129287,31779.3966695702
5671,No,No,1060.80742927021,39174.0563607053
5672,No,No,10.1888185108063,33776.8254558982
5673,No,No,136.505521337915,45596.1078294951
5674,No,No,955.466433781886,47520.1755792009
5675,No,No,1000.52543821309,53680.9837392223
5676,No,No,1088.63752037344,60650.0361323175
5677,No,No,1463.23289161086,65457.8541875824
5678,No,No,834.690059477593,42468.9136646455
5679,No,No,553.519436208433,45385.3113268622
5680,No,Yes,1050.15133269262,16963.8126910891
5681,No,Yes,686.528758338996,25779.7833400234
5682,No,Yes,541.662755324457,16335.7034406021
5683,No,No,1219.34788226544,34310.2919397433
5684,No,Yes,1326.84839242118,20790.2539652011
5685,No,No,0,58233.020960533
5686,No,No,217.51241222814,39616.2602452715
5687,No,Yes,1155.45654811422,22194.4778758481
5688,No,No,982.631024138588,60388.0198980962
5689,No,No,719.93804397567,31031.2193961697
5690,No,No,901.55391841873,57100.417673064
5691,No,Yes,1500.283089198,16943.0290244786
5692,No,No,528.961945199657,27065.7052750894
5693,No,No,1000.37678190467,40272.3020222245
5694,No,No,29.1750990816449,38871.4786871997
5695,No,No,677.708824050348,31158.468211245
5696,No,No,765.046486164449,44870.6842914765
5697,No,Yes,959.967042003212,18413.863852335
5698,No,No,1418.55617364355,33960.5677357044
5699,No,Yes,1372.97803245667,10776.4442846822
5700,No,No,391.240461740877,24972.2459136159
5701,No,Yes,879.710515261613,17863.8422294102
5702,No,Yes,750.86203452227,16932.3277128853
5703,No,No,1719.16924073123,57866.0587647857
5704,No,Yes,1233.25001064076,16076.854261266
5705,No,No,116.218875620068,50109.0234146974
5706,Yes,Yes,1758.40657080375,14272.2737755857
5707,No,No,420.495831855675,58264.205816867
5708,No,No,785.430997498407,37465.3600970998
5709,No,No,258.629672515951,33327.9377775435
5710,No,Yes,641.220757059698,23265.6923595285
5711,No,No,913.913965747442,53809.3303582319
5712,No,No,689.687362383195,24085.4348274782
5713,No,No,801.855034413267,39156.6274892218
5714,No,No,279.670673019681,58566.8842182417
5715,No,No,463.045455797693,35621.0803502897
5716,No,No,1902.14989954198,35008.6661733839
5717,No,Yes,19.7394609228467,20514.1713659729
5718,No,No,1060.33586008787,56607.2539731991
5719,No,No,825.513330517201,24905.2265775235
5720,No,Yes,887.284872180981,13132.901347241
5721,No,Yes,676.831307875609,16998.6517153961
5722,No,No,1063.72450300539,26045.9283574804
5723,No,No,1073.16853283521,51668.9608305471
5724,No,No,698.673829200129,29580.0691003383
5725,No,No,1490.71507559311,36417.400041399
5726,No,Yes,1183.45281522434,16189.2883933786
5727,No,No,491.036498048265,37835.6132114576
5728,No,Yes,138.906309174776,13005.8951509307
5729,No,No,1167.88915820962,35969.0235564662
5730,No,No,1256.22265846487,42125.9373293965
5731,No,No,1063.33626057666,39301.2818118726
5732,No,No,599.204105037746,53218.1108551285
5733,No,Yes,463.091661446481,21248.6529351879
5734,No,Yes,1199.80924416626,19538.0274856053
5735,No,Yes,1086.16110772543,23576.7867298481
5736,No,Yes,1167.62012409765,23502.2128231377
5737,No,No,328.778147645303,48626.356737746
5738,No,Yes,295.480714529083,17324.0416254492
5739,No,No,1071.00736936624,40758.0020422819
5740,No,No,699.68038610832,50267.8498703097
5741,No,Yes,944.0710358903,26027.6876516962
5742,No,No,282.602877141145,56118.322399718
5743,No,Yes,1508.70177606082,25338.2646859801
5744,Yes,No,1642.81999663825,46856.947039092
5745,No,No,252.333309120169,38431.8186913772
5746,No,No,652.528178921526,58750.4959950061
5747,No,Yes,131.28461051854,14491.8440664949
5748,No,Yes,790.55432859871,20568.8272424665
5749,No,Yes,778.999353313474,10489.5735268384
5750,No,No,1512.25631384363,35652.7678584774
5751,No,No,942.279908319669,24683.3808068886
5752,No,No,705.500524263981,52559.0312585917
5753,No,No,962.223837965554,43974.0568690248
5754,No,No,1522.7559269208,29165.4431869562
5755,No,Yes,819.097316108521,15957.9436405491
5756,No,No,1024.81947679618,40380.2979636242
5757,No,Yes,1400.70282406811,23083.2601589174
5758,No,No,1024.32637691556,33832.4896292671
5759,No,No,906.223225781145,44626.942672054
5760,No,No,326.670018453137,50562.4903339961
5761,No,No,1349.19233180838,51189.1122680341
5762,No,No,1216.20230943934,43656.1288917427
5763,No,No,73.8932348303483,44308.9054028973
5764,No,No,1496.23236999032,37534.3292363065
5765,No,No,88.2540567051822,43927.315885611
5766,No,No,1549.0981513814,26239.7818673704
5767,No,No,604.315515354891,36592.7568387284
5768,No,No,658.053709086965,41882.5806543853
5769,No,No,0,49626.4156245673
5770,No,No,1176.24327053548,27956.7828970299
5771,No,Yes,235.328499908876,20909.7047538096
5772,No,Yes,1742.34653491169,10778.1548681166
5773,No,No,89.3340476687288,36515.9815919035
5774,No,Yes,745.230621260668,12877.5095009707
5775,No,Yes,1286.83975634999,17464.9935281955
5776,No,Yes,406.482384904556,22708.9010795616
5777,No,No,1596.22780752234,42993.5765262923
5778,No,Yes,711.039875304138,22000.1065648767
5779,No,No,1387.49054933013,40993.5953389797
5780,No,No,0,37262.5740938171
5781,No,No,639.820558249208,29902.0019867792
5782,No,No,173.249171660872,30697.2450619626
5783,No,No,0,34305.9186818322
5784,No,No,1088.30319967893,33673.3606828863
5785,No,No,1352.61366887416,42194.3866996432
5786,No,Yes,842.910746273251,14462.2764563912
5787,No,Yes,713.246393380936,20549.851899935
5788,No,Yes,146.735363398003,12716.2128314385
5789,No,No,309.27068081804,42226.65131333
5790,No,No,1078.62106094141,46060.0847661993
5791,No,No,1164.51340619208,29874.4887927038
5792,No,Yes,1848.82661771773,18128.5695920069
5793,No,No,486.057013965658,54794.3921961543
5794,No,No,1740.63412327172,48311.4395809251
5795,No,Yes,618.624121259494,20836.7930537286
5796,No,No,248.041482421002,36257.161447609
5797,No,No,462.674628272181,50229.5858853097
5798,No,No,555.22995118937,22788.9680825098
5799,No,No,600.723302967373,18680.516769028
5800,No,No,1394.47677556729,44092.5486778967
5801,No,No,1130.51289893728,35071.6733795272
5802,No,Yes,1247.45553179616,15382.6096545468
5803,No,No,1558.86107533,45255.9671130598
5804,No,No,869.308119274179,32571.1692558153
5805,No,Yes,1041.31044163521,12078.7776128838
5806,No,No,1140.07189936954,33605.3779326314
5807,No,No,275.660214988249,31259.9781998673
5808,No,No,772.924577096729,42678.3880806454
5809,No,No,424.760272309022,29502.4035832783
5810,No,No,663.610198685482,48089.520547403
5811,No,No,302.164289781916,28805.0626731863
5812,No,No,253.131982153796,40973.6465438182
5813,No,No,407.321538164032,38285.4149141094
5814,No,No,927.211780951994,44368.8830946909
5815,No,Yes,1671.52320759969,9981.89701353152
5816,No,Yes,954.150390455917,15969.8199667989
5817,No,No,0,42879.3969382104
5818,No,No,1416.22439665098,31303.1633146522
5819,No,Yes,1095.46573957961,14065.1675680038
5820,No,Yes,1533.89898571274,10488.4126010726
5821,No,No,434.778826535929,39099.0918533728
5822,No,No,1398.15620148326,39644.9421931896
5823,No,No,821.607102285366,50689.1932164429
5824,No,No,1141.7438167848,45455.1630728873
5825,No,No,556.077320959279,25371.2137682282
5826,No,No,379.100360643884,31350.9286329779
5827,No,No,1005.10095136541,36275.6487886561
5828,No,No,0,47803.2583706419
5829,No,No,593.060286904382,47787.5959226368
5830,No,No,1221.0831226742,29370.5849131354
5831,No,No,933.751152075546,52319.1535099304
5832,No,No,739.901842518832,47349.5319726392
5833,No,No,935.465250260437,30909.9309111235
5834,No,Yes,502.261086940031,13572.748909077
5835,Yes,No,1889.59918976304,48956.1715885681
5836,No,No,0,35288.3350799733
5837,No,No,855.822381005313,56219.8088366298
5838,No,No,1324.0139835537,45114.740311117
5839,No,No,866.729785017612,36452.7221234765
5840,No,No,13.67938266968,25221.6376687793
5841,No,No,529.189078465686,50195.1130066062
5842,No,Yes,616.312018469622,14663.5638803911
5843,No,Yes,963.201198699628,15938.0660973046
5844,No,No,643.409526464766,28660.1401685022
5845,No,Yes,321.795067191554,19229.2258698321
5846,No,No,564.907448112708,35820.8856846426
5847,No,No,1293.45968181568,48039.9364466138
5848,Yes,No,1700.59991348658,30488.9834104565
5849,No,No,1015.96911317644,37952.964284075
5850,No,No,0,47437.5122368664
5851,No,Yes,271.249704929045,25157.7314155335
5852,No,No,848.702739852829,35192.8388667608
5853,No,No,195.022335186118,44222.9787399682
5854,No,Yes,1298.51180862112,20491.7703437282
5855,No,Yes,384.831328093516,17844.5175144789
5856,No,No,1026.50670980239,42042.1679417363
5857,No,No,1256.18672994804,31706.1785617479
5858,No,Yes,266.768630098069,28452.5982743193
5859,No,Yes,1295.81806531379,22241.7034671195
5860,No,Yes,1016.45061642843,15099.5302012588
5861,No,No,641.550367704605,45574.4995780144
5862,No,No,465.522214212983,30792.8835943144
5863,No,Yes,943.843064280149,16701.7830932761
5864,No,No,543.805741425591,31512.6105904963
5865,No,Yes,1104.93334843928,17377.4981465423
5866,No,No,737.685240540124,51138.2654555752
5867,No,No,709.257519701069,23249.9369139183
5868,No,No,217.163501322414,26975.491809377
5869,No,No,867.304173246052,29541.0431470904
5870,Yes,No,1743.06470981777,22308.1257490576
5871,No,Yes,2033.3624960493,18549.7453853583
5872,No,No,439.352384001982,44620.2651488029
5873,No,No,656.980282929656,32225.2952878255
5874,No,No,739.652879192582,48283.1870188822
